time_elapsed,serial_timesteps,policy_loss,clipfrac,value_loss,explained_variance,n_updates,policy_entropy,fps,approxkl,total_timesteps,ep_len_mean,ep_reward_mean
43.320621490478516,4992,9.407183e-05,0.0,0.047787357,0.2821773290634155,39,1.7849615,971,0.000103655126,39936,914.525,-20.225
44.376585245132446,5120,-0.0019086286,0.037597656,0.04199187,0.33460134267807007,40,1.7849995,941,0.00080036547,40960,911.4878048780488,-20.24390243902439
45.465494871139526,5248,-0.001820489,0.045654297,0.030599732,0.30168259143829346,41,1.7850497,1055,0.0008285091,41984,911.4878048780488,-20.24390243902439
46.43741035461426,5376,-0.00051737507,0.0,0.04172135,0.4491801857948303,42,1.7855701,961,0.00020729352,43008,912.3095238095239,-20.261904761904763
47.50495505332947,5504,-0.0013136095,0.017333984,0.04024895,0.5406234562397003,43,1.7824876,886,0.00073013915,44032,912.5111111111111,-20.288888888888888
48.66258978843689,5632,-0.0024447325,0.08642578,0.037056465,0.4673146605491638,44,1.7870221,1070,0.001383531,45056,912.5869565217391,-20.304347826086957
49.6216459274292,5760,-0.0034805469,0.09741211,0.049585026,0.24993222951889038,45,1.7860429,986,0.0014135076,46080,912.5869565217391,-20.304347826086957
50.66146993637085,5888,-0.0018671941,0.06347656,0.04925708,0.4882488250732422,46,1.7842005,958,0.00093485485,47104,918.9574468085107,-20.27659574468085
51.731865644454956,6016,-0.0009007901,0.032958984,0.031118138,0.3678961396217346,47,1.7777231,1028,0.0010854688,48128,920.7916666666666,-20.270833333333332
52.72938561439514,6144,-0.000807639,0.0007324219,0.03589168,0.46896225214004517,48,1.7798525,997,0.00054623553,49152,923.3265306122449,-20.26530612244898
53.75943875312805,6272,-0.0021663622,0.05419922,0.038292132,0.4855120778083801,49,1.7859329,1027,0.0011929643,50176,923.02,-20.28
